0,1,2,3,4,5,6,0,1
1,2.5,79.0,490.0,70.0,115.1603499,0.0,213.7,0.084
1,2.5,79.0,490.0,70.0,115.1603499,90.0,211.2333333,0.14
1,2.5,79.0,490.0,70.0,115.1603499,150.0,207.66666669999998,0.29
1,2.5,79.0,490.0,80.0,100.7653061,0.0,209.6333333,0.23
1,2.5,79.0,490.0,80.0,100.7653061,90.0,209.7333333,0.22
1,2.5,79.0,490.0,80.0,100.7653061,150.0,209.06666669999998,0.27
1,2.5,79.0,490.0,90.0,89.569161,0.0,216.9,2.21
1,2.5,79.0,490.0,90.0,89.569161,90.0,215.0333333,0.97
1,2.5,79.0,490.0,90.0,89.569161,150.0,212.3,0.040999999999999995
1,2.5,79.0,700.0,70.0,80.61224490000001,0.0,209.66666669999998,0.16
1,2.5,79.0,700.0,70.0,80.61224490000001,90.0,208.93333330000002,0.14
1,2.5,79.0,700.0,70.0,80.61224490000001,150.0,210.5,0.24
1,2.5,79.0,700.0,80.0,70.53571429,0.0,211.2666667,0.28
1,2.5,79.0,700.0,80.0,70.53571429,90.0,213.1,0.073
1,2.5,79.0,700.0,80.0,70.53571429,150.0,212.2666667,0.43
1,2.5,79.0,700.0,90.0,62.6984127,0.0,210.93333330000002,1.6
1,2.5,79.0,700.0,90.0,62.6984127,90.0,214.5333333,0.98
1,2.5,79.0,700.0,90.0,62.6984127,150.0,209.9,0.068
1,2.5,79.0,910.0,70.0,62.00941915,0.0,210.06666669999998,0.2
1,2.5,79.0,910.0,70.0,62.00941915,90.0,211.1333333,0.1
1,2.5,79.0,910.0,70.0,62.00941915,150.0,215.7666667,0.054000000000000006
1,2.5,79.0,910.0,80.0,54.25824176,0.0,206.56666669999998,0.22
1,2.5,79.0,910.0,80.0,54.25824176,90.0,212.2,0.1
1,2.5,79.0,910.0,80.0,54.25824176,150.0,213.83333330000002,0.079
1,2.5,79.0,910.0,90.0,48.22954823,0.0,211.06666669999998,1.43
1,2.5,79.0,910.0,90.0,48.22954823,90.0,210.7666667,0.34
1,2.5,79.0,910.0,90.0,48.22954823,150.0,210.1,0.02
1,2.5,113.0,490.0,70.0,164.7230321,0.0,214.4666667,0.12
1,2.5,113.0,490.0,70.0,164.7230321,90.0,206.8,0.084
1,2.5,113.0,490.0,70.0,164.7230321,150.0,207.4666667,0.17
1,2.5,113.0,490.0,80.0,144.1326531,0.0,211.8,0.23
1,2.5,113.0,490.0,80.0,144.1326531,90.0,212.0,0.048
1,2.5,113.0,490.0,80.0,144.1326531,150.0,205.0,0.038
1,2.5,113.0,490.0,90.0,128.1179138,0.0,217.43333330000002,4.97
1,2.5,113.0,490.0,90.0,128.1179138,90.0,211.7666667,1.33
1,2.5,113.0,490.0,90.0,128.1179138,150.0,213.83333330000002,0.081
1,2.5,113.0,700.0,70.0,115.30612240000002,0.0,220.0333333,0.15
1,2.5,113.0,700.0,70.0,115.30612240000002,90.0,211.4,0.27
1,2.5,113.0,700.0,70.0,115.30612240000002,150.0,209.8,0.049
1,2.5,113.0,700.0,80.0,100.8928571,0.0,220.16666669999998,0.14
1,2.5,113.0,700.0,80.0,100.8928571,90.0,215.2333333,0.013999999999999999
1,2.5,113.0,700.0,80.0,100.8928571,150.0,211.1333333,0.045
1,2.5,113.0,700.0,90.0,89.68253968,0.0,214.7,2.88
1,2.5,113.0,700.0,90.0,89.68253968,90.0,213.06666669999998,1.14
1,2.5,113.0,700.0,90.0,89.68253968,150.0,212.9,0.12
1,2.5,113.0,910.0,70.0,88.69701727,0.0,218.3666667,0.23
1,2.5,113.0,910.0,70.0,88.69701727,90.0,215.6333333,0.047
1,2.5,113.0,910.0,70.0,88.69701727,150.0,213.0,0.043
1,2.5,113.0,910.0,80.0,77.60989011,0.0,219.4,0.34
1,2.5,113.0,910.0,80.0,77.60989011,90.0,215.0,0.054000000000000006
1,2.5,113.0,910.0,80.0,77.60989011,150.0,215.2666667,0.07
1,2.5,113.0,910.0,90.0,68.98656899,0.0,214.93333330000002,3.28
1,2.5,113.0,910.0,90.0,68.98656899,90.0,212.43333330000002,1.51
1,2.5,113.0,910.0,90.0,68.98656899,150.0,207.6333333,0.11
1,2.5,147.0,490.0,70.0,214.28571430000002,0.0,210.9,0.096
1,2.5,147.0,490.0,70.0,214.28571430000002,90.0,146.66666669999998,0.059000000000000004
1,2.5,147.0,490.0,70.0,214.28571430000002,150.0,105.63333329999999,0.045
1,2.5,147.0,490.0,80.0,187.5,0.0,165.5333333,0.71
1,2.5,147.0,490.0,80.0,187.5,90.0,193.0333333,0.049
1,2.5,147.0,490.0,80.0,187.5,150.0,183.0333333,0.04
1,2.5,147.0,490.0,90.0,166.66666669999998,0.0,209.4,6.56
1,2.5,147.0,490.0,90.0,166.66666669999998,90.0,218.7666667,3.06
1,2.5,147.0,490.0,90.0,166.66666669999998,150.0,194.9666667,0.16
1,2.5,147.0,700.0,70.0,150.0,0.0,216.56666669999998,0.038
1,2.5,147.0,700.0,70.0,150.0,90.0,206.2333333,0.025
1,2.5,147.0,700.0,70.0,150.0,150.0,192.6333333,0.067
1,2.5,147.0,700.0,80.0,131.25,0.0,220.16666669999998,0.21
1,2.5,147.0,700.0,80.0,131.25,90.0,211.2,0.038
1,2.5,147.0,700.0,80.0,131.25,150.0,216.33333330000002,0.013000000000000001
1,2.5,147.0,700.0,90.0,116.66666670000001,0.0,217.5333333,4.04
1,2.5,147.0,700.0,90.0,116.66666670000001,90.0,220.56666669999998,2.06
1,2.5,147.0,700.0,90.0,116.66666670000001,150.0,213.6333333,0.076
1,2.5,147.0,910.0,70.0,115.38461540000002,0.0,215.8666667,0.17
1,2.5,147.0,910.0,70.0,115.38461540000002,90.0,217.83333330000002,0.068
1,2.5,147.0,910.0,70.0,115.38461540000002,150.0,214.2666667,0.035
1,2.5,147.0,910.0,80.0,100.9615385,0.0,216.7333333,0.17
1,2.5,147.0,910.0,80.0,100.9615385,90.0,213.0,0.057999999999999996
1,2.5,147.0,910.0,80.0,100.9615385,150.0,209.66666669999998,0.017
1,2.5,147.0,910.0,90.0,89.74358974,0.0,221.3,6.58
1,2.5,147.0,910.0,90.0,89.74358974,90.0,219.3,1.37
1,2.5,147.0,910.0,90.0,89.74358974,150.0,210.3,0.16
3,2.5,79.0,490.0,70.0,115.1603499,0.0,220.8666667,0.24
3,2.5,79.0,490.0,70.0,115.1603499,90.0,201.1333333,0.18
3,2.5,79.0,490.0,70.0,115.1603499,150.0,199.43333330000002,0.3
3,2.5,79.0,490.0,80.0,100.7653061,0.0,207.4,0.29
3,2.5,79.0,490.0,80.0,100.7653061,90.0,206.7,0.34
3,2.5,79.0,490.0,80.0,100.7653061,150.0,205.7,0.24
3,2.5,79.0,490.0,90.0,89.569161,0.0,218.3,0.22
3,2.5,79.0,490.0,90.0,89.569161,90.0,208.6,0.24
3,2.5,79.0,490.0,90.0,89.569161,150.0,213.33333330000002,0.37
3,2.5,79.0,700.0,70.0,80.61224490000001,0.0,224.2,0.16
3,2.5,79.0,700.0,70.0,80.61224490000001,90.0,225.9666667,0.12
3,2.5,79.0,700.0,70.0,80.61224490000001,150.0,228.3,0.16
3,2.5,79.0,700.0,80.0,70.53571429,0.0,226.33333330000002,0.63
3,2.5,79.0,700.0,80.0,70.53571429,90.0,224.0,0.16
3,2.5,79.0,700.0,80.0,70.53571429,150.0,226.3,0.16
3,2.5,79.0,700.0,90.0,62.6984127,0.0,192.6333333,2.08
3,2.5,79.0,700.0,90.0,62.6984127,90.0,211.3,0.49
3,2.5,79.0,700.0,90.0,62.6984127,150.0,211.9,0.64
3,2.5,79.0,910.0,70.0,62.00941915,0.0,223.2,0.86
3,2.5,79.0,910.0,70.0,62.00941915,90.0,215.0,0.26
3,2.5,79.0,910.0,70.0,62.00941915,150.0,213.1333333,0.23
3,2.5,79.0,910.0,80.0,54.25824176,0.0,195.16666669999998,3.21
3,2.5,79.0,910.0,80.0,54.25824176,90.0,192.8,1.26
3,2.5,79.0,910.0,80.0,54.25824176,150.0,216.06666669999998,1.11
3,2.5,79.0,910.0,90.0,48.22954823,0.0,166.3,9.05
3,2.5,79.0,910.0,90.0,48.22954823,90.0,212.1333333,4.01
3,2.5,79.0,910.0,90.0,48.22954823,150.0,208.3666667,4.27
3,2.5,113.0,490.0,70.0,164.7230321,0.0,214.7,0.53
3,2.5,113.0,490.0,70.0,164.7230321,90.0,221.5,0.56
3,2.5,113.0,490.0,70.0,164.7230321,150.0,221.93333330000002,0.36
3,2.5,113.0,490.0,80.0,144.1326531,0.0,217.83333330000002,0.26
3,2.5,113.0,490.0,80.0,144.1326531,90.0,222.3666667,0.3
3,2.5,113.0,490.0,80.0,144.1326531,150.0,222.9666667,0.43
3,2.5,113.0,490.0,90.0,128.1179138,0.0,218.2666667,0.65
3,2.5,113.0,490.0,90.0,128.1179138,90.0,213.1,0.49
3,2.5,113.0,490.0,90.0,128.1179138,150.0,224.66666669999998,0.79
3,2.5,113.0,700.0,70.0,115.30612240000002,0.0,221.16666669999998,0.47
3,2.5,113.0,700.0,70.0,115.30612240000002,90.0,222.4666667,0.38
3,2.5,113.0,700.0,70.0,115.30612240000002,150.0,215.83333330000002,0.31
3,2.5,113.0,700.0,80.0,100.8928571,0.0,219.4,0.35
3,2.5,113.0,700.0,80.0,100.8928571,90.0,215.9,0.29
3,2.5,113.0,700.0,80.0,100.8928571,150.0,219.1,0.33
3,2.5,113.0,700.0,90.0,89.68253968,0.0,227.4,0.39
3,2.5,113.0,700.0,90.0,89.68253968,90.0,219.1333333,0.36
3,2.5,113.0,700.0,90.0,89.68253968,150.0,224.2,0.51
3,2.5,113.0,910.0,70.0,88.69701727,0.0,224.8666667,0.76
3,2.5,113.0,910.0,70.0,88.69701727,90.0,225.2666667,0.41
3,2.5,113.0,910.0,70.0,88.69701727,150.0,222.9,0.29
3,2.5,113.0,910.0,80.0,77.60989011,0.0,228.1333333,0.99
3,2.5,113.0,910.0,80.0,77.60989011,90.0,227.7666667,0.41
3,2.5,113.0,910.0,80.0,77.60989011,150.0,236.0,0.52
3,2.5,113.0,910.0,90.0,68.98656899,0.0,211.5,1.42
3,2.5,113.0,910.0,90.0,68.98656899,90.0,224.5333333,0.77
3,2.5,113.0,910.0,90.0,68.98656899,150.0,221.8,1.13
3,2.5,147.0,490.0,70.0,214.28571430000002,0.0,222.93333330000002,0.53
3,2.5,147.0,490.0,70.0,214.28571430000002,90.0,224.9,0.32
3,2.5,147.0,490.0,70.0,214.28571430000002,150.0,226.4666667,0.31
3,2.5,147.0,490.0,80.0,187.5,0.0,226.8,0.52
3,2.5,147.0,490.0,80.0,187.5,90.0,228.5333333,0.51
3,2.5,147.0,490.0,80.0,187.5,150.0,230.56666669999998,0.59
3,2.5,147.0,490.0,90.0,166.66666669999998,0.0,224.9666667,0.54
3,2.5,147.0,490.0,90.0,166.66666669999998,90.0,229.9666667,0.64
3,2.5,147.0,490.0,90.0,166.66666669999998,150.0,235.0333333,0.97
3,2.5,147.0,700.0,70.0,150.0,0.0,225.7,0.7
3,2.5,147.0,700.0,70.0,150.0,90.0,225.2666667,0.3
3,2.5,147.0,700.0,70.0,150.0,150.0,222.7666667,0.3
3,2.5,147.0,700.0,80.0,131.25,0.0,225.43333330000002,1.12
3,2.5,147.0,700.0,80.0,131.25,90.0,229.9,1.28
3,2.5,147.0,700.0,80.0,131.25,150.0,224.8,1.57
3,2.5,147.0,700.0,90.0,116.66666670000001,0.0,220.1,1.38
3,2.5,147.0,700.0,90.0,116.66666670000001,90.0,227.5,0.88
3,2.5,147.0,700.0,90.0,116.66666670000001,150.0,229.9666667,1.2
3,2.5,147.0,910.0,70.0,115.38461540000002,0.0,219.2333333,0.56
3,2.5,147.0,910.0,70.0,115.38461540000002,90.0,216.06666669999998,0.34
3,2.5,147.0,910.0,70.0,115.38461540000002,150.0,212.16666669999998,0.76
3,2.5,147.0,910.0,80.0,100.9615385,0.0,221.1,0.85
3,2.5,147.0,910.0,80.0,100.9615385,90.0,216.6333333,1.76
3,2.5,147.0,910.0,80.0,100.9615385,150.0,216.33333330000002,3.55
3,2.5,147.0,910.0,90.0,89.74358974,0.0,209.5333333,1.78
3,2.5,147.0,910.0,90.0,89.74358974,90.0,214.6,1.62
3,2.5,147.0,910.0,90.0,89.74358974,150.0,220.83333330000002,1.33
1,1.5,79.0,490.0,70.0,115.1603499,0.0,222.3666667,0.21
1,1.5,79.0,490.0,70.0,115.1603499,90.0,219.7333333,0.31
1,1.5,79.0,490.0,70.0,115.1603499,150.0,215.5,0.15
1,1.5,79.0,490.0,80.0,100.7653061,0.0,213.5333333,0.29
1,1.5,79.0,490.0,80.0,100.7653061,90.0,216.56666669999998,0.22
1,1.5,79.0,490.0,80.0,100.7653061,150.0,206.5333333,0.17
1,1.5,79.0,490.0,90.0,89.569161,0.0,203.6,0.37
1,1.5,79.0,490.0,90.0,89.569161,90.0,215.1,0.51
1,1.5,79.0,490.0,90.0,89.569161,150.0,212.7666667,0.22
1,1.5,79.0,700.0,70.0,80.61224490000001,0.0,216.6,1.16
1,1.5,79.0,700.0,70.0,80.61224490000001,90.0,215.3,1.88
1,1.5,79.0,700.0,70.0,80.61224490000001,150.0,214.16666669999998,0.99
1,1.5,79.0,700.0,80.0,70.53571429,0.0,221.66666669999998,2.35
1,1.5,79.0,700.0,80.0,70.53571429,90.0,217.2333333,1.83
1,1.5,79.0,700.0,80.0,70.53571429,150.0,210.93333330000002,1.84
1,1.5,79.0,700.0,90.0,62.6984127,0.0,201.5333333,4.73
1,1.5,79.0,700.0,90.0,62.6984127,90.0,213.3666667,2.78
1,1.5,79.0,700.0,90.0,62.6984127,150.0,219.66666669999998,4.95
1,1.5,79.0,910.0,70.0,62.00941915,0.0,216.2666667,4.59
1,1.5,79.0,910.0,70.0,62.00941915,90.0,222.06666669999998,5.42
1,1.5,79.0,910.0,70.0,62.00941915,150.0,211.5333333,7.63
1,1.5,79.0,910.0,80.0,54.25824176,0.0,213.3,9.52
1,1.5,79.0,910.0,80.0,54.25824176,90.0,210.83333330000002,10.7
1,1.5,79.0,910.0,80.0,54.25824176,150.0,198.8,9.97
1,1.5,79.0,910.0,90.0,48.22954823,0.0,200.2666667,12.1
1,1.5,79.0,910.0,90.0,48.22954823,90.0,201.43333330000002,11.1
1,1.5,79.0,910.0,90.0,48.22954823,150.0,206.0,9.6
1,1.5,113.0,490.0,70.0,164.7230321,0.0,215.3666667,0.25
1,1.5,113.0,490.0,70.0,164.7230321,90.0,219.5,0.15
1,1.5,113.0,490.0,70.0,164.7230321,150.0,221.43333330000002,0.29
1,1.5,113.0,490.0,80.0,144.1326531,0.0,221.7,0.081
1,1.5,113.0,490.0,80.0,144.1326531,90.0,222.93333330000002,0.15
1,1.5,113.0,490.0,80.0,144.1326531,150.0,219.93333330000002,0.12
1,1.5,113.0,490.0,90.0,128.1179138,0.0,219.06666669999998,0.14
1,1.5,113.0,490.0,90.0,128.1179138,90.0,229.0,0.075
1,1.5,113.0,490.0,90.0,128.1179138,150.0,223.7666667,0.043
1,1.5,113.0,700.0,70.0,115.30612240000002,0.0,225.4,0.87
1,1.5,113.0,700.0,70.0,115.30612240000002,90.0,220.7,0.82
1,1.5,113.0,700.0,70.0,115.30612240000002,150.0,222.8,0.75
1,1.5,113.0,700.0,80.0,100.8928571,0.0,218.5,0.56
1,1.5,113.0,700.0,80.0,100.8928571,90.0,216.9666667,0.34
1,1.5,113.0,700.0,80.0,100.8928571,150.0,220.56666669999998,0.47
1,1.5,113.0,700.0,90.0,89.68253968,0.0,219.06666669999998,0.35
1,1.5,113.0,700.0,90.0,89.68253968,90.0,221.8,0.21
1,1.5,113.0,700.0,90.0,89.68253968,150.0,216.66666669999998,0.39
1,1.5,113.0,910.0,70.0,88.69701727,0.0,224.4,1.8
1,1.5,113.0,910.0,70.0,88.69701727,90.0,227.0333333,1.81
1,1.5,113.0,910.0,70.0,88.69701727,150.0,223.66666669999998,1.69
1,1.5,113.0,910.0,80.0,77.60989011,0.0,214.83333330000002,1.41
